,country_region_code,country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
70737,GB,United Kingdom,Powys,2020-04-20,-65.0,-32.0,-9.0,-46.0,-58.0,21.0
70738,GB,United Kingdom,Powys,2020-04-21,-68.0,-30.0,-7.0,-36.0,-59.0,21.0
70739,GB,United Kingdom,Powys,2020-04-22,-71.0,-33.0,-15.0,-42.0,-59.0,22.0
70740,GB,United Kingdom,Powys,2020-04-23,-69.0,-31.0,-13.0,-39.0,-60.0,22.0
70741,GB,United Kingdom,Powys,2020-04-24,-70.0,-29.0,-20.0,-45.0,-57.0,23.0
70742,GB,United Kingdom,Powys,2020-04-25,-78.0,-34.0,-39.0,-48.0,-45.0,
70743,GB,United Kingdom,Powys,2020-04-26,-78.0,-42.0,-38.0,-50.0,-45.0,
70744,GB,United Kingdom,Powys,2020-04-27,-66.0,-32.0,-13.0,-41.0,-56.0,21.0
70745,GB,United Kingdom,Powys,2020-04-28,-71.0,-33.0,-40.0,-53.0,-59.0,20.0
70746,GB,United Kingdom,Powys,2020-04-29,-70.0,-31.0,-29.0,-42.0,-57.0,23.0
70747,GB,United Kingdom,Powys,2020-04-30,-74.0,-29.0,-37.0,-44.0,-58.0,23.0
70748,GB,United Kingdom,Powys,2020-05-01,-72.0,-30.0,-26.0,-43.0,-57.0,23.0
70749,GB,United Kingdom,Powys,2020-05-02,-80.0,-35.0,-39.0,-46.0,-44.0,
70750,GB,United Kingdom,Powys,2020-05-03,-85.0,-39.0,-40.0,-43.0,-41.0,
70751,GB,United Kingdom,Powys,2020-05-04,-65.0,-29.0,-2.0,-40.0,-55.0,20.0
70752,GB,United Kingdom,Powys,2020-05-05,-67.0,-28.0,-9.0,-30.0,-55.0,20.0
70753,GB,United Kingdom,Powys,2020-05-06,-65.0,-23.0,-8.0,-32.0,-55.0,20.0
70754,GB,United Kingdom,Powys,2020-05-07,-66.0,-17.0,-13.0,-33.0,-55.0,20.0
70755,GB,United Kingdom,Powys,2020-05-08,-78.0,-35.0,-24.0,-48.0,-75.0,
70756,GB,United Kingdom,Powys,2020-05-09,-79.0,-31.0,-37.0,-44.0,-47.0,
70757,GB,United Kingdom,Powys,2020-05-10,-84.0,-40.0,-46.0,-42.0,-43.0,
70758,GB,United Kingdom,Powys,2020-05-11,-63.0,-26.0,-13.0,-37.0,-54.0,19.0
70759,GB,United Kingdom,Powys,2020-05-12,-63.0,-24.0,-7.0,-31.0,-52.0,19.0
70760,GB,United Kingdom,Powys,2020-05-13,-66.0,-26.0,-18.0,-32.0,-53.0,21.0
70761,GB,United Kingdom,Powys,2020-05-14,-68.0,-23.0,-7.0,-33.0,-52.0,19.0
70762,GB,United Kingdom,Powys,2020-05-15,-69.0,-25.0,-17.0,-34.0,-51.0,20.0
70763,GB,United Kingdom,Powys,2020-05-16,-78.0,-27.0,-33.0,-40.0,-38.0,
70764,GB,United Kingdom,Powys,2020-05-17,-79.0,-33.0,-25.0,-31.0,-35.0,
70765,GB,United Kingdom,Powys,2020-05-18,-59.0,-24.0,-6.0,-32.0,-51.0,19.0
70766,GB,United Kingdom,Powys,2020-05-19,-61.0,-18.0,-2.0,-30.0,-51.0,18.0
70767,GB,United Kingdom,Powys,2020-05-20,-62.0,-22.0,3.0,-30.0,-51.0,20.0
70768,GB,United Kingdom,Powys,2020-05-21,-64.0,-21.0,-4.0,-33.0,-51.0,20.0
70769,GB,United Kingdom,Powys,2020-05-22,-64.0,-21.0,-26.0,-39.0,-51.0,20.0
70770,GB,United Kingdom,Powys,2020-05-23,-73.0,-25.0,-51.0,-48.0,-41.0,
70771,GB,United Kingdom,Powys,2020-05-24,-74.0,-32.0,-17.0,-22.0,-30.0,
70772,GB,United Kingdom,Powys,2020-05-25,-75.0,-33.0,18.0,-42.0,-77.0,
70773,GB,United Kingdom,Powys,2020-05-26,-58.0,-16.0,5.0,-23.0,-49.0,17.0
70774,GB,United Kingdom,Powys,2020-05-27,-61.0,-19.0,3.0,-24.0,-50.0,19.0
70775,GB,United Kingdom,Powys,2020-05-28,-60.0,-15.0,8.0,-28.0,-50.0,19.0
70776,GB,United Kingdom,Powys,2020-05-29,-61.0,-18.0,-4.0,-25.0,-47.0,19.0
70777,GB,United Kingdom,Powys,2020-05-30,-70.0,-18.0,-20.0,-28.0,-28.0,
70778,GB,United Kingdom,Powys,2020-05-31,-71.0,-21.0,-3.0,-24.0,-25.0,
70779,GB,United Kingdom,Powys,2020-06-01,-54.0,-18.0,24.0,-19.0,-44.0,15.0
70780,GB,United Kingdom,Powys,2020-06-02,-59.0,-17.0,18.0,-16.0,-46.0,16.0
70781,GB,United Kingdom,Powys,2020-06-03,-62.0,-26.0,-23.0,-39.0,-48.0,20.0
70782,GB,United Kingdom,Powys,2020-06-04,-58.0,-20.0,-4.0,-30.0,-47.0,19.0
70783,GB,United Kingdom,Powys,2020-06-05,-62.0,-20.0,-7.0,-34.0,-44.0,18.0
70784,GB,United Kingdom,Powys,2020-06-06,-72.0,-24.0,-44.0,-42.0,-31.0,
70785,GB,United Kingdom,Powys,2020-06-07,-71.0,-26.0,-9.0,-22.0,-20.0,
70786,GB,United Kingdom,Powys,2020-06-08,-53.0,-19.0,8.0,-25.0,-44.0,16.0
70787,GB,United Kingdom,Powys,2020-06-09,-57.0,-17.0,17.0,-16.0,-45.0,16.0
70788,GB,United Kingdom,Powys,2020-06-10,-61.0,-24.0,-13.0,-36.0,-45.0,18.0
70789,GB,United Kingdom,Powys,2020-06-11,-60.0,-20.0,-16.0,-37.0,-46.0,19.0
70790,GB,United Kingdom,Powys,2020-06-12,-60.0,-22.0,-16.0,-30.0,-44.0,18.0
70791,GB,United Kingdom,Powys,2020-06-13,-65.0,-19.0,-21.0,-31.0,-21.0,
70792,GB,United Kingdom,Powys,2020-06-14,-66.0,-24.0,-14.0,-25.0,-18.0,
70793,GB,United Kingdom,Reading,2020-02-15,-18.0,-10.0,-47.0,-12.0,-3.0,3.0
70794,GB,United Kingdom,Reading,2020-02-16,-11.0,-9.0,-37.0,-7.0,-1.0,
70795,GB,United Kingdom,Reading,2020-02-17,9.0,3.0,,1.0,-13.0,2.0
70796,GB,United Kingdom,Reading,2020-02-18,4.0,0.0,16.0,-2.0,-13.0,3.0
70797,GB,United Kingdom,Reading,2020-02-19,3.0,-4.0,-6.0,-4.0,-14.0,3.0
70798,GB,United Kingdom,Reading,2020-02-20,4.0,0.0,-8.0,-6.0,-13.0,3.0
70799,GB,United Kingdom,Reading,2020-02-21,4.0,1.0,7.0,0.0,-15.0,3.0
70800,GB,United Kingdom,Reading,2020-02-22,-7.0,-4.0,-7.0,-1.0,-1.0,0.0
70801,GB,United Kingdom,Reading,2020-02-23,-5.0,-2.0,-3.0,10.0,-1.0,
70802,GB,United Kingdom,Reading,2020-02-24,-3.0,5.0,-13.0,-1.0,-1.0,1.0
70803,GB,United Kingdom,Reading,2020-02-25,3.0,7.0,-4.0,3.0,0.0,1.0
70804,GB,United Kingdom,Reading,2020-02-26,7.0,0.0,-8.0,-3.0,0.0,0.0
70805,GB,United Kingdom,Reading,2020-02-27,0.0,3.0,-2.0,-2.0,-1.0,1.0
70806,GB,United Kingdom,Reading,2020-02-28,1.0,2.0,-21.0,6.0,-1.0,1.0
70807,GB,United Kingdom,Reading,2020-02-29,6.0,3.0,-28.0,2.0,-2.0,1.0
70808,GB,United Kingdom,Reading,2020-03-01,10.0,8.0,28.0,11.0,3.0,-1.0
70809,GB,United Kingdom,Reading,2020-03-02,4.0,10.0,2.0,-2.0,-1.0,1.0
70810,GB,United Kingdom,Reading,2020-03-03,19.0,9.0,0.0,-1.0,-1.0,0.0
70811,GB,United Kingdom,Reading,2020-03-04,-4.0,4.0,-12.0,-7.0,-1.0,2.0
70812,GB,United Kingdom,Reading,2020-03-05,-8.0,4.0,-21.0,-8.0,-2.0,2.0
70813,GB,United Kingdom,Reading,2020-03-06,2.0,12.0,14.0,-1.0,0.0,1.0
70814,GB,United Kingdom,Reading,2020-03-07,-6.0,6.0,5.0,-4.0,1.0,1.0
70815,GB,United Kingdom,Reading,2020-03-08,-3.0,3.0,-1.0,12.0,4.0,0.0
70816,GB,United Kingdom,Reading,2020-03-09,-3.0,12.0,2.0,-6.0,-1.0,2.0
70817,GB,United Kingdom,Reading,2020-03-10,-2.0,10.0,2.0,-7.0,-2.0,2.0
70818,GB,United Kingdom,Reading,2020-03-11,0.0,10.0,10.0,-11.0,-3.0,3.0
70819,GB,United Kingdom,Reading,2020-03-12,-5.0,19.0,-6.0,-16.0,-4.0,3.0
70820,GB,United Kingdom,Reading,2020-03-13,-6.0,16.0,7.0,-12.0,-8.0,5.0
70821,GB,United Kingdom,Reading,2020-03-14,-16.0,12.0,-3.0,-25.0,-2.0,3.0
70822,GB,United Kingdom,Reading,2020-03-15,-20.0,7.0,-27.0,-25.0,-3.0,
70823,GB,United Kingdom,Reading,2020-03-16,-7.0,30.0,,-28.0,-15.0,6.0
70824,GB,United Kingdom,Reading,2020-03-17,-20.0,33.0,-10.0,-43.0,-27.0,12.0
70825,GB,United Kingdom,Reading,2020-03-18,-28.0,33.0,0.0,-51.0,-36.0,16.0
70826,GB,United Kingdom,Reading,2020-03-19,-32.0,33.0,-29.0,-55.0,-39.0,17.0
70827,GB,United Kingdom,Reading,2020-03-20,-39.0,13.0,-11.0,-56.0,-40.0,18.0
70828,GB,United Kingdom,Reading,2020-03-21,-58.0,-2.0,-16.0,-64.0,-26.0,12.0
70829,GB,United Kingdom,Reading,2020-03-22,-64.0,-19.0,11.0,-67.0,-32.0,
70830,GB,United Kingdom,Reading,2020-03-23,-52.0,-5.0,,-67.0,-56.0,22.0
70831,GB,United Kingdom,Reading,2020-03-24,-77.0,-23.0,4.0,-77.0,-66.0,29.0
70832,GB,United Kingdom,Reading,2020-03-25,-80.0,-28.0,4.0,-81.0,-71.0,31.0
70833,GB,United Kingdom,Reading,2020-03-26,-80.0,-27.0,8.0,-82.0,-73.0,32.0
70834,GB,United Kingdom,Reading,2020-03-27,-82.0,-30.0,-9.0,-81.0,-72.0,32.0
70835,GB,United Kingdom,Reading,2020-03-28,-88.0,-42.0,-50.0,-85.0,-58.0,
70836,GB,United Kingdom,Reading,2020-03-29,-89.0,-50.0,-41.0,-84.0,-55.0,
70837,GB,United Kingdom,Reading,2020-03-30,-81.0,-32.0,-13.0,-84.0,-76.0,31.0
70838,GB,United Kingdom,Reading,2020-03-31,-80.0,-30.0,8.0,-84.0,-75.0,32.0
70839,GB,United Kingdom,Reading,2020-04-01,-82.0,-34.0,-21.0,-84.0,-75.0,33.0
70840,GB,United Kingdom,Reading,2020-04-02,-81.0,-31.0,-2.0,-86.0,-75.0,33.0
70841,GB,United Kingdom,Reading,2020-04-03,-81.0,-32.0,9.0,-83.0,-74.0,33.0
70842,GB,United Kingdom,Reading,2020-04-04,-87.0,-39.0,-13.0,-85.0,-58.0,
70843,GB,United Kingdom,Reading,2020-04-05,-86.0,-43.0,3.0,-84.0,-55.0,
70844,GB,United Kingdom,Reading,2020-04-06,-79.0,-32.0,7.0,-83.0,-76.0,31.0
70845,GB,United Kingdom,Reading,2020-04-07,-79.0,-31.0,22.0,-85.0,-77.0,32.0
70846,GB,United Kingdom,Reading,2020-04-08,-81.0,-31.0,19.0,-85.0,-76.0,32.0
70847,GB,United Kingdom,Reading,2020-04-09,-78.0,-19.0,12.0,-84.0,-76.0,32.0
70848,GB,United Kingdom,Reading,2020-04-10,-84.0,-32.0,29.0,-87.0,-84.0,
70849,GB,United Kingdom,Reading,2020-04-11,-86.0,-36.0,-13.0,-85.0,-59.0,
70850,GB,United Kingdom,Reading,2020-04-12,-93.0,-65.0,3.0,-85.0,-60.0,
70851,GB,United Kingdom,Reading,2020-04-13,-84.0,-38.0,2.0,-90.0,-87.0,
70852,GB,United Kingdom,Reading,2020-04-14,-78.0,-28.0,20.0,-84.0,-75.0,32.0
70853,GB,United Kingdom,Reading,2020-04-15,-80.0,-30.0,25.0,-85.0,-75.0,32.0
70854,GB,United Kingdom,Reading,2020-04-16,-80.0,-26.0,19.0,-86.0,-75.0,33.0
70855,GB,United Kingdom,Reading,2020-04-17,-83.0,-35.0,-29.0,-84.0,-75.0,34.0
70856,GB,United Kingdom,Reading,2020-04-18,-88.0,-41.0,-34.0,-84.0,-57.0,
70857,GB,United Kingdom,Reading,2020-04-19,-87.0,-44.0,23.0,-82.0,-51.0,
70858,GB,United Kingdom,Reading,2020-04-20,-80.0,-32.0,,-83.0,-75.0,31.0
70859,GB,United Kingdom,Reading,2020-04-21,-81.0,-33.0,,-84.0,-74.0,32.0
70860,GB,United Kingdom,Reading,2020-04-22,-81.0,-31.0,,-84.0,-74.0,32.0
70861,GB,United Kingdom,Reading,2020-04-23,-80.0,-28.0,,-84.0,-73.0,32.0
70862,GB,United Kingdom,Reading,2020-04-24,-81.0,-30.0,38.0,-82.0,-73.0,31.0
70863,GB,United Kingdom,Reading,2020-04-25,-85.0,-36.0,1.0,-82.0,-53.0,
70864,GB,United Kingdom,Reading,2020-04-26,-85.0,-41.0,30.0,-82.0,-52.0,
70865,GB,United Kingdom,Reading,2020-04-27,-77.0,-31.0,,-83.0,-73.0,30.0
70866,GB,United Kingdom,Reading,2020-04-28,-81.0,-38.0,-42.0,-85.0,-74.0,31.0
70867,GB,United Kingdom,Reading,2020-04-29,-81.0,-33.0,-14.0,-84.0,-73.0,32.0
70868,GB,United Kingdom,Reading,2020-04-30,-82.0,-33.0,-29.0,-85.0,-73.0,33.0
70869,GB,United Kingdom,Reading,2020-05-01,-82.0,-29.0,-9.0,-82.0,-71.0,32.0
70870,GB,United Kingdom,Reading,2020-05-02,-85.0,-34.0,9.0,-81.0,-49.0,
70871,GB,United Kingdom,Reading,2020-05-03,-85.0,-42.0,-5.0,-82.0,-46.0,
70872,GB,United Kingdom,Reading,2020-05-04,-77.0,-28.0,,-82.0,-72.0,30.0
70873,GB,United Kingdom,Reading,2020-05-05,-78.0,-28.0,,-83.0,-72.0,31.0
70874,GB,United Kingdom,Reading,2020-05-06,-78.0,-27.0,,-83.0,-70.0,30.0
70875,GB,United Kingdom,Reading,2020-05-07,-76.0,-15.0,,-82.0,-70.0,30.0
70876,GB,United Kingdom,Reading,2020-05-08,-81.0,-27.0,,-85.0,-81.0,
70877,GB,United Kingdom,Reading,2020-05-09,-84.0,-34.0,29.0,-82.0,-49.0,
70878,GB,United Kingdom,Reading,2020-05-10,-85.0,-43.0,-26.0,-82.0,-49.0,
70879,GB,United Kingdom,Reading,2020-05-11,-76.0,-26.0,5.0,-81.0,-71.0,30.0
70880,GB,United Kingdom,Reading,2020-05-12,-75.0,-25.0,,-81.0,-70.0,30.0
70881,GB,United Kingdom,Reading,2020-05-13,-77.0,-27.0,31.0,-82.0,-70.0,30.0
70882,GB,United Kingdom,Reading,2020-05-14,-76.0,-24.0,,-82.0,-69.0,29.0
70883,GB,United Kingdom,Reading,2020-05-15,-77.0,-26.0,,-80.0,-68.0,29.0
70884,GB,United Kingdom,Reading,2020-05-16,-82.0,-30.0,28.0,-79.0,-46.0,
70885,GB,United Kingdom,Reading,2020-05-17,-81.0,-32.0,72.0,-77.0,-43.0,
70886,GB,United Kingdom,Reading,2020-05-18,-72.0,-21.0,,-79.0,-69.0,28.0
70887,GB,United Kingdom,Reading,2020-05-19,-73.0,-20.0,,-80.0,-68.0,28.0
70888,GB,United Kingdom,Reading,2020-05-20,-75.0,-19.0,,-79.0,-68.0,28.0
70889,GB,United Kingdom,Reading,2020-05-21,-75.0,-18.0,,-79.0,-67.0,28.0
70890,GB,United Kingdom,Reading,2020-05-22,-75.0,-20.0,,-77.0,-66.0,28.0
70891,GB,United Kingdom,Reading,2020-05-23,-81.0,-27.0,17.0,-78.0,-42.0,
70892,GB,United Kingdom,Reading,2020-05-24,-80.0,-28.0,88.0,-74.0,-40.0,
70893,GB,United Kingdom,Reading,2020-05-25,-75.0,-23.0,,-81.0,-82.0,28.0
70894,GB,United Kingdom,Reading,2020-05-26,-71.0,-17.0,,-78.0,-67.0,26.0
70895,GB,United Kingdom,Reading,2020-05-27,-72.0,-19.0,,-78.0,-66.0,27.0
70896,GB,United Kingdom,Reading,2020-05-28,-71.0,-15.0,,-78.0,-66.0,27.0
70897,GB,United Kingdom,Reading,2020-05-29,-72.0,-15.0,,-75.0,-64.0,26.0
70898,GB,United Kingdom,Reading,2020-05-30,-78.0,-23.0,86.0,-74.0,-32.0,
70899,GB,United Kingdom,Reading,2020-05-31,-76.0,-26.0,108.0,-73.0,-28.0,
70900,GB,United Kingdom,Reading,2020-06-01,-66.0,-14.0,,-74.0,-63.0,24.0
70901,GB,United Kingdom,Reading,2020-06-02,-68.0,-18.0,,-74.0,-62.0,25.0
70902,GB,United Kingdom,Reading,2020-06-03,-71.0,-22.0,17.0,-77.0,-63.0,27.0
70903,GB,United Kingdom,Reading,2020-06-04,-69.0,-19.0,,-77.0,-63.0,27.0
70904,GB,United Kingdom,Reading,2020-06-05,-69.0,-18.0,62.0,-73.0,-61.0,26.0
70905,GB,United Kingdom,Reading,2020-06-06,-77.0,-28.0,-18.0,-75.0,-34.0,
70906,GB,United Kingdom,Reading,2020-06-07,-74.0,-27.0,58.0,-70.0,-27.0,
70907,GB,United Kingdom,Reading,2020-06-08,-65.0,-15.0,,-74.0,-62.0,25.0
70908,GB,United Kingdom,Reading,2020-06-09,-67.0,-21.0,,-76.0,-60.0,26.0
70909,GB,United Kingdom,Reading,2020-06-10,-70.0,-24.0,,-77.0,-61.0,27.0
70910,GB,United Kingdom,Reading,2020-06-11,-67.0,-18.0,36.0,-77.0,-61.0,27.0
70911,GB,United Kingdom,Reading,2020-06-12,-69.0,-20.0,18.0,-75.0,-59.0,26.0
70912,GB,United Kingdom,Reading,2020-06-13,-72.0,-21.0,87.0,-70.0,-23.0,12.0
70913,GB,United Kingdom,Reading,2020-06-14,-71.0,-25.0,122.0,-68.0,-22.0,
70914,GB,United Kingdom,Redcar and Cleveland,2020-02-15,-14.0,-10.0,-47.0,-13.0,0.0,2.0
70915,GB,United Kingdom,Redcar and Cleveland,2020-02-16,1.0,-4.0,-18.0,-4.0,1.0,
70916,GB,United Kingdom,Redcar and Cleveland,2020-02-17,15.0,-2.0,,0.0,-15.0,2.0
70917,GB,United Kingdom,Redcar and Cleveland,2020-02-18,14.0,-1.0,,-3.0,-13.0,3.0
70918,GB,United Kingdom,Redcar and Cleveland,2020-02-19,10.0,-2.0,,5.0,-14.0,2.0
70919,GB,United Kingdom,Redcar and Cleveland,2020-02-20,5.0,-2.0,,-4.0,-14.0,2.0
70920,GB,United Kingdom,Redcar and Cleveland,2020-02-21,2.0,-4.0,9.0,-2.0,-16.0,3.0
70921,GB,United Kingdom,Redcar and Cleveland,2020-02-22,-5.0,-4.0,-29.0,-11.0,-1.0,0.0
70922,GB,United Kingdom,Redcar and Cleveland,2020-02-23,-1.0,-3.0,-24.0,-3.0,-1.0,
70923,GB,United Kingdom,Redcar and Cleveland,2020-02-24,2.0,-3.0,,-2.0,-3.0,2.0
70924,GB,United Kingdom,Redcar and Cleveland,2020-02-25,8.0,6.0,,7.0,2.0,1.0
70925,GB,United Kingdom,Redcar and Cleveland,2020-02-26,6.0,0.0,-7.0,7.0,1.0,0.0
70926,GB,United Kingdom,Redcar and Cleveland,2020-02-27,3.0,1.0,,5.0,1.0,0.0
70927,GB,United Kingdom,Redcar and Cleveland,2020-02-28,0.0,1.0,-28.0,-1.0,-1.0,1.0
70928,GB,United Kingdom,Redcar and Cleveland,2020-02-29,3.0,2.0,-22.0,-3.0,4.0,0.0
70929,GB,United Kingdom,Redcar and Cleveland,2020-03-01,4.0,-1.0,-28.0,-9.0,5.0,
70930,GB,United Kingdom,Redcar and Cleveland,2020-03-02,9.0,3.0,,5.0,2.0,0.0
70931,GB,United Kingdom,Redcar and Cleveland,2020-03-03,5.0,3.0,,9.0,3.0,1.0
70932,GB,United Kingdom,Redcar and Cleveland,2020-03-04,2.0,6.0,,7.0,1.0,0.0
70933,GB,United Kingdom,Redcar and Cleveland,2020-03-05,4.0,6.0,,8.0,3.0,0.0
70934,GB,United Kingdom,Redcar and Cleveland,2020-03-06,9.0,4.0,,12.0,3.0,0.0
70935,GB,United Kingdom,Redcar and Cleveland,2020-03-07,2.0,-1.0,-1.0,6.0,3.0,0.0
70936,GB,United Kingdom,Redcar and Cleveland,2020-03-08,11.0,2.0,16.0,5.0,6.0,
70937,GB,United Kingdom,Redcar and Cleveland,2020-03-09,2.0,4.0,,5.0,2.0,1.0
70938,GB,United Kingdom,Redcar and Cleveland,2020-03-10,5.0,5.0,,3.0,2.0,1.0
70939,GB,United Kingdom,Redcar and Cleveland,2020-03-11,2.0,4.0,-7.0,3.0,1.0,1.0
70940,GB,United Kingdom,Redcar and Cleveland,2020-03-12,-1.0,12.0,,2.0,2.0,1.0
70941,GB,United Kingdom,Redcar and Cleveland,2020-03-13,2.0,9.0,-4.0,5.0,0.0,1.0
70942,GB,United Kingdom,Redcar and Cleveland,2020-03-14,0.0,7.0,7.0,-3.0,3.0,1.0
70943,GB,United Kingdom,Redcar and Cleveland,2020-03-15,0.0,15.0,7.0,-9.0,2.0,
70944,GB,United Kingdom,Redcar and Cleveland,2020-03-16,6.0,22.0,,8.0,-3.0,2.0
70945,GB,United Kingdom,Redcar and Cleveland,2020-03-17,-6.0,23.0,,-2.0,-5.0,4.0
70946,GB,United Kingdom,Redcar and Cleveland,2020-03-18,-16.0,24.0,,-10.0,-12.0,6.0
70947,GB,United Kingdom,Redcar and Cleveland,2020-03-19,-12.0,30.0,,-7.0,-14.0,6.0
70948,GB,United Kingdom,Redcar and Cleveland,2020-03-20,-14.0,15.0,,-10.0,-17.0,8.0
70949,GB,United Kingdom,Redcar and Cleveland,2020-03-21,-48.0,17.0,22.0,-12.0,-20.0,
70950,GB,United Kingdom,Redcar and Cleveland,2020-03-22,-55.0,-4.0,22.0,-17.0,-21.0,
70951,GB,United Kingdom,Redcar and Cleveland,2020-03-23,-40.0,-3.0,,-29.0,-33.0,13.0
70952,GB,United Kingdom,Redcar and Cleveland,2020-03-24,-70.0,-22.0,,-47.0,-47.0,19.0
70953,GB,United Kingdom,Redcar and Cleveland,2020-03-25,-72.0,-26.0,,-42.0,-54.0,20.0
70954,GB,United Kingdom,Redcar and Cleveland,2020-03-26,-75.0,-27.0,,-45.0,-57.0,21.0
70955,GB,United Kingdom,Redcar and Cleveland,2020-03-27,-78.0,-29.0,-20.0,-51.0,-59.0,23.0
70956,GB,United Kingdom,Redcar and Cleveland,2020-03-28,-84.0,-37.0,-54.0,-60.0,-54.0,
70957,GB,United Kingdom,Redcar and Cleveland,2020-03-29,-88.0,-44.0,-63.0,-62.0,-50.0,
70958,GB,United Kingdom,Redcar and Cleveland,2020-03-30,-74.0,-29.0,,-49.0,-62.0,22.0
70959,GB,United Kingdom,Redcar and Cleveland,2020-03-31,-75.0,-28.0,,-51.0,-62.0,22.0
70960,GB,United Kingdom,Redcar and Cleveland,2020-04-01,-78.0,-30.0,-21.0,-47.0,-62.0,22.0
70961,GB,United Kingdom,Redcar and Cleveland,2020-04-02,-77.0,-31.0,,-52.0,-62.0,23.0
70962,GB,United Kingdom,Redcar and Cleveland,2020-04-03,-77.0,-29.0,-22.0,-47.0,-62.0,25.0
70963,GB,United Kingdom,Redcar and Cleveland,2020-04-04,-82.0,-36.0,-37.0,-51.0,-54.0,
70964,GB,United Kingdom,Redcar and Cleveland,2020-04-05,-84.0,-39.0,-39.0,-48.0,-50.0,
70965,GB,United Kingdom,Redcar and Cleveland,2020-04-06,-75.0,-30.0,,-46.0,-62.0,22.0
70966,GB,United Kingdom,Redcar and Cleveland,2020-04-07,-71.0,-27.0,,-44.0,-62.0,22.0
70967,GB,United Kingdom,Redcar and Cleveland,2020-04-08,-72.0,-26.0,,-41.0,-62.0,22.0
70968,GB,United Kingdom,Redcar and Cleveland,2020-04-09,-72.0,-17.0,,-44.0,-62.0,22.0
70969,GB,United Kingdom,Redcar and Cleveland,2020-04-10,-79.0,-34.0,-13.0,-48.0,-75.0,
70970,GB,United Kingdom,Redcar and Cleveland,2020-04-11,-81.0,-32.0,-35.0,-46.0,-51.0,
70971,GB,United Kingdom,Redcar and Cleveland,2020-04-12,-92.0,-65.0,-45.0,-52.0,-52.0,
70972,GB,United Kingdom,Redcar and Cleveland,2020-04-13,-80.0,-38.0,-26.0,-63.0,-79.0,
70973,GB,United Kingdom,Redcar and Cleveland,2020-04-14,-69.0,-21.0,,-37.0,-61.0,22.0
70974,GB,United Kingdom,Redcar and Cleveland,2020-04-15,-71.0,-24.0,,-40.0,-61.0,22.0
70975,GB,United Kingdom,Redcar and Cleveland,2020-04-16,-72.0,-24.0,,-40.0,-60.0,22.0
70976,GB,United Kingdom,Redcar and Cleveland,2020-04-17,-75.0,-27.0,-11.0,-38.0,-61.0,24.0
70977,GB,United Kingdom,Redcar and Cleveland,2020-04-18,-77.0,-29.0,-30.0,-42.0,-49.0,
70978,GB,United Kingdom,Redcar and Cleveland,2020-04-19,-80.0,-33.0,-17.0,-38.0,-42.0,
70979,GB,United Kingdom,Redcar and Cleveland,2020-04-20,-64.0,-26.0,,-38.0,-58.0,21.0
70980,GB,United Kingdom,Redcar and Cleveland,2020-04-21,-67.0,-21.0,,-40.0,-57.0,21.0
70981,GB,United Kingdom,Redcar and Cleveland,2020-04-22,-68.0,-22.0,,-36.0,-57.0,21.0
70982,GB,United Kingdom,Redcar and Cleveland,2020-04-23,-68.0,-24.0,,-36.0,-58.0,21.0
70983,GB,United Kingdom,Redcar and Cleveland,2020-04-24,-70.0,-21.0,,-39.0,-57.0,22.0
70984,GB,United Kingdom,Redcar and Cleveland,2020-04-25,-76.0,-26.0,-5.0,-40.0,-43.0,
70985,GB,United Kingdom,Redcar and Cleveland,2020-04-26,-78.0,-31.0,-22.0,-42.0,-40.0,
70986,GB,United Kingdom,Redcar and Cleveland,2020-04-27,-66.0,-22.0,,-36.0,-56.0,20.0
70987,GB,United Kingdom,Redcar and Cleveland,2020-04-28,-64.0,-22.0,,-40.0,-57.0,19.0
70988,GB,United Kingdom,Redcar and Cleveland,2020-04-29,-69.0,-24.0,-10.0,-39.0,-57.0,21.0
70989,GB,United Kingdom,Redcar and Cleveland,2020-04-30,-69.0,-18.0,,-40.0,-57.0,21.0
70990,GB,United Kingdom,Redcar and Cleveland,2020-05-01,-71.0,-23.0,-3.0,-36.0,-56.0,22.0
70991,GB,United Kingdom,Redcar and Cleveland,2020-05-02,-76.0,-22.0,-1.0,-38.0,-41.0,
70992,GB,United Kingdom,Redcar and Cleveland,2020-05-03,-78.0,-32.0,-32.0,-43.0,-39.0,
70993,GB,United Kingdom,Redcar and Cleveland,2020-05-04,-64.0,-22.0,,-32.0,-53.0,19.0
70994,GB,United Kingdom,Redcar and Cleveland,2020-05-05,-64.0,-19.0,,-38.0,-55.0,20.0
70995,GB,United Kingdom,Redcar and Cleveland,2020-05-06,-67.0,-18.0,,-31.0,-54.0,20.0
70996,GB,United Kingdom,Redcar and Cleveland,2020-05-07,-63.0,-6.0,,-32.0,-55.0,19.0
70997,GB,United Kingdom,Redcar and Cleveland,2020-05-08,-76.0,-27.0,,-47.0,-71.0,
70998,GB,United Kingdom,Redcar and Cleveland,2020-05-09,-75.0,-24.0,3.0,-38.0,-41.0,
70999,GB,United Kingdom,Redcar and Cleveland,2020-05-10,-82.0,-33.0,-57.0,-53.0,-39.0,
71000,GB,United Kingdom,Redcar and Cleveland,2020-05-11,-64.0,-21.0,,-36.0,-52.0,20.0
