Weekly GroceryExpenditure,Weekly Eating Out Expenditure,Finding affordable foods that fit my budget,"Avoiding foods that contain pesticides, added hormones & antibiotics","Finding convenient, quick-to-make alternatives",Finding foods my children will eat,Losing weight,Finding time to cook at home,"Avoiding certain nutrients or ingredients (i.e. sodium, carbohydrates, trans fats, etc.)",CurrentlyFarm,Age,MaritalStatus,NumberInHousehold,Children<12,CurrentlyOnFoodStamps,Education,Approximate / annual household income before taxes in 2012,0,1,2,3,4,5,6,7,8,9,Cluster,Race,State
4.0,2.0,5.0,1.0,4.0,7.0,3.0,6.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,-1.7179388157332036,-0.5214451520896723,1.3966082642376016,0.718693442874628,-0.7446681305750948,-1.2340328682820225,0.17993548178261828,0.9513190259568582,-0.13258061461243711,-0.8634606920742963,6,2.0,39.0
7.0,4.0,7.0,4.0,3.0,1.0,2.0,5.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.9020577563747219,0.4349366917816628,-0.5755544033769388,1.2597235372669207,-0.8334962058613234,-0.315955817825232,-0.07755005719820456,1.5895199356164225,-0.5404447142206568,-1.7532569292695819,2,1.0,44.0
5.0,4.0,4.0,7.0,5.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,2.473281978542812,2.693128180140574,-0.8346122026269307,2.042227971625573,0.3867963693105457,0.35633553794012945,-0.884348135605248,0.809549374934817,0.5242105602739179,0.39170676989663944,2,2.0,11.0
4.0,2.0,4.0,7.0,3.0,6.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,0.8782192638095646,1.347406892150805,-2.012436001066639,1.9602650738953142,-0.42378932441297024,-0.15339263337224332,-0.3694099313061393,0.6896162876248172,-0.39365758831868947,0.15438153909243837,7,2.0,31.0
2.0,1.0,3.0,1.0,6.0,7.0,4.0,5.0,2.0,2.0,6.0,5.0,1.0,2.0,2.0,2.0,3.0,-3.3549618857265178,-0.0638279034515143,2.081087298772406,-0.7659479657493438,0.5515013008101826,1.09849362854597,-1.5500442448267635,0.33319395743605745,-0.06290642084664338,-0.44341515229866313,1,2.0,39.0
5.0,6.0,5.0,3.0,2.0,1.0,7.0,4.0,6.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,0.046382778858106107,2.0056160616574368,0.2323129215845473,-2.352198596787455,1.3428050928055166,0.5910137393576478,-0.47019397893059534,2.3947345594305287,0.5706880130718501,-1.1173237301402252,1,2.0,14.0
9.0,7.0,2.0,4.0,6.0,1.0,3.0,7.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,3.416058450487352,1.117507038369232,1.5373728919652092,0.7915641859859144,-1.744575944358366,1.9614872311033558,0.7965866493638576,-0.19789369376623617,0.6167477222528507,-0.3686438754326598,2,1.0,5.0
7.0,5.0,2.0,1.0,5.0,6.0,7.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,5.0,6.0,2.208158940312159,-0.2588712962581815,1.0799812123171162,-0.9732988649081743,-1.7637448996350986,-1.1136602933816737,0.29800258613834957,-1.2971980953817897,0.2864734029742164,0.06231984031199358,3,1.0,33.0
4.0,3.0,4.0,2.0,5.0,7.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,3.4,2.0,-1.7304065878290422,0.5373828389074062,1.8728302534408563,1.0058890550286197,1.5726123231913534,-0.25241754548057255,-0.05052557324940391,0.7704852789309938,0.711910359779831,-0.4972430505678837,4,2.0,11.0
4.0,3.0,5.0,3.0,2.0,6.0,4.0,7.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,5.0,-1.4238687188485841,-1.2930405541483931,0.6251169741728946,0.20308602406708848,-0.1676073708715676,-1.2881873473287344,1.3500987259734698,1.0616610851071777,-1.1348359727149055,-0.1812007751335435,6,2.0,33.0
3.0,3.0,6.0,3.0,1.0,4.0,7.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,-0.14879589509248806,0.5452785845102099,-1.7582583053265717,-1.1513696873378818,-0.4208265035605454,-2.3274699518604907,-0.666536678841541,1.2978349315205422,-0.9598282112604044,-1.2335579034603938,7,2.0,23.0
3.0,1.0,1.0,5.0,4.0,7.0,6.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,-1.382095055348463,1.402561569194006,-0.48771544554860957,0.13428090965417025,-1.4602882674100408,-1.209619683166707,-0.11289800565181693,-0.4305036748500087,-0.17739343795413995,1.3115336066464975,7,2.0,36.0
4.0,4.0,2.0,7.0,4.0,1.0,5.0,6.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,5.0,5.0,2.7142082074826273,1.430375996556235,-0.02340639541592051,0.7199116226145217,-1.325341409486104,0.5831385549419857,0.8856178656287065,-0.6682175596101204,-2.177296267515342,0.9709886030238037,2,1.0,5.0
4.0,4.0,2.0,3.0,7.0,4.0,1.0,6.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.036138512627119,1.3330209235858232,1.3657442498865966,1.9326990389855596,-0.9572417995220162,0.8649331843719712,-0.49566929729551795,-0.4620526817948488,0.30951760705352077,-1.0011991595796612,2,2.0,33.0
4.0,1.0,3.0,7.0,1.0,6.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,-0.14000437315620745,0.6438747342372416,-2.7987993825714415,0.21471881437235224,-0.5745480907191809,-1.415540395557381,0.399477515622061,0.2612898483191306,-0.8216988037179254,0.6498644020536176,7,9.0,5.0
6.0,3.0,2.0,5.0,1.0,7.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,-0.8295279747661881,1.5556958994100443,-1.2392919216273375,-0.8434857091848421,0.6841411920175363,-1.8289131109863224,1.2660667455397812,0.2150346655089377,0.6614164537207421,0.7372138028267669,7,3.0,33.0
2.0,3.0,5.0,2.0,4.0,6.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,-0.9770764628389964,0.7723076020569891,1.4760925634204656,1.8938132846813576,1.234034325406867,-2.1500088062976257,0.5575714320035071,0.5635698046133154,-0.6705745517355008,-1.0158887088949276,4,1.0,10.0
6.0,6.0,3.0,6.0,1.0,4.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,0.8662607007141857,0.22718431181379117,-2.1380015292354444,0.5889802887286417,0.14070114803672762,0.4860751865369574,1.5049243531882088,0.4114670290143366,0.28689101140748713,-1.2198560233110602,7,5.0,10.0
9.0,7.0,5.0,4.0,6.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.4389866489745538,-0.2581736695708148,1.1613321143898958,1.4657708968589878,0.17942347845378923,-1.6923488302109293,-0.145492650558727,0.6684385351889969,1.8434988400173262,1.8194921102255905,0,2.0,39.0
3.0,3.0,7.0,1.0,5.0,3.0,6.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,2.2314647330234423,1.2011078784102884,0.770579903141293,-0.16101048111492525,-1.8093886646908737,-1.1938667529541256,-2.1633527508965473,1.5792529704015232,-0.7809026968760245,-1.0609543060531426,2,2.0,33.0
2.0,1.0,1.0,6.0,3.0,7.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0,-1.814329049411832,1.0118294826038392,-0.7235523698842069,0.9476246118387276,-0.5108637323587231,-1.1869414189187968,0.9007953481253409,-0.9039919768565429,-1.2859124321778221,0.9993520550069477,4,3.0,44.0
9.0,9.0,4.0,7.0,3.0,6.0,1.0,2.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.4363437408016533,0.20402787790314877,-1.9547845144547042,1.6755780791661918,-1.1817597151837484,0.07207562901837201,0.6843958822559325,1.1491334861310558,2.183558221090532,0.7580823995631144,3,2.0,4.0
9.0,3.0,7.0,5.0,2.0,1.0,4.0,3.0,6.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,8.0,2.15699248187294,-0.8529181251184409,-1.523040526963084,-0.2252327875521194,-1.0711094793893148,1.0248387332216689,-0.12498140023242693,2.254877473642735,0.3225980439205154,-1.0221521029262128,3,1.0,5.0
6.0,2.0,7.0,5.0,6.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,1.6544890348198125,0.3922925364966968,-0.4692779442072095,1.3789312959969309,-0.9059655467719321,-0.7095769423068113,-2.2461518155128,0.6753906244207165,-0.9981514822924125,-0.11587318467238553,2,14.0,44.0
6.0,3.0,4.0,6.0,2.0,3.0,5.0,1.0,7.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,6.0,0.6974464391932571,0.27753543943560516,-2.666803121413784,-0.8894400752706254,-0.2949064488580296,0.96245966830546,-0.6697598801518897,0.7612732209187167,0.3846286010716365,-0.6141506314800234,7,1.0,24.0
3.0,1.0,1.0,6.0,7.0,4.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.8454049107101334,1.6763385858488655,0.34105598454624914,0.48481508479956065,-1.0246867345257809,0.5102822438513466,-1.6387156623808392,-0.3912226731150856,-0.019788339014742456,1.5995183852241546,1,2.0,34.0
4.0,1.0,3.0,2.0,5.0,7.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,-1.007963117247768,0.6474126285970856,1.1162888771896515,0.15948982993672817,-1.9360732204785274,-1.8314095986959527,-0.48850900144362386,0.3831603237262081,0.09848830803885472,0.6285330326078898,6,2.0,22.0
5.0,5.0,7.0,1.0,4.0,6.0,3.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,9.0,0.4708625336618562,-3.018275967634864,1.011437058064642,0.005930580218424088,0.17759975313865312,-0.584811694033423,-0.1524336217627856,0.7088210051163935,-0.47564338337861145,-0.8303754464287726,0,5.0,21.0
7.0,2.0,5.0,2.0,3.0,7.0,6.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,7.0,9.0,0.10708698010998031,-2.79486871592564,0.14602241870327756,-0.9432820316333099,-0.37782696974057656,-1.8000686933277255,0.4874699970074163,-0.5670965473081943,-0.9108073860006171,0.3544121034810827,0,5.0,5.0
6.0,1.0,3.0,2.0,5.0,6.0,4.0,7.0,1.0,2.0,7.0,4.0,1.0,2.0,2.0,6.0,3.0,-2.459692665601494,-1.4201254171573376,2.1504403094126308,-0.866795921747031,0.6685213148480883,1.1727870300718184,0.1814504395728478,-0.6919785194557654,-0.9484926390613819,0.09547721834033783,1,1.0,48.0
3.0,3.0,7.0,6.0,2.0,5.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,-0.1669454588782567,-0.3589016801429907,-1.985838752998206,0.13904836599280232,0.21910582970356624,-0.9035936431679915,-1.2480948269404286,2.0678114143100013,-0.8649677839026705,0.4121691825856064,7,2.0,11.0
7.0,1.0,3.0,1.0,2.0,4.0,7.0,5.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,-0.9988263892565541,0.4608176851986678,0.058513476259740176,-2.067220500716053,-0.8310108662175012,0.2168816091100119,0.515374396698044,0.13656404144592155,0.0931768264800017,-1.9142657933520857,6,2.0,19.0
6.0,3.0,5.0,2.0,1.0,7.0,6.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,9.0,-0.2725137197930393,-1.3589472172198445,-0.9570280271094764,-1.4848796302469778,-0.5147306231325162,-0.8460685001211807,0.3838284935356259,1.4968252007551912,0.6459330870170513,-0.8572139593316279,0,2.0,37.0
3.0,1.0,4.0,1.0,5.0,2.0,6.0,7.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,2.0,0.2818211000083196,0.9464040228216037,1.7423964221206383,0.1494195267272664,-1.3986046724244334,-1.6544903659774755,-0.19776313528315229,-0.7345845746544691,-2.2605009321961,-1.2281618719908693,6,14.0,10.0
9.0,9.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,6.0,3.6783940499251937,-0.810896043204959,-0.6337795992810711,1.9461506286128385,-1.2623886685894181,0.24650683201660345,0.7086484271986236,1.629324565727737,1.3685741192723293,1.8081908131866893,3,1.0,21.0
2.0,1.0,1.0,3.0,5.0,6.0,7.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,-2.195073981296128,1.0342060227975565,0.4106500352608247,-0.4961794690062377,-0.8856326555305322,-1.7807702104860963,-0.5227108263870807,-1.4028011739352912,-0.8832784931310935,0.5253456064229116,6,2.0,1.0
3.0,2.0,4.0,3.0,6.0,7.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,7.0,-1.0578935282218527,-0.9570828714106036,0.9058421128912257,1.8223428604383427,-0.19657559072851094,-0.48205557258340587,-0.6904397543010995,0.01648299304037284,-0.13925021101375376,-0.1081290790307399,4,1.0,5.0
3.0,4.0,6.0,7.0,4.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,0.054100809187874084,0.16843700844217582,-1.1540621744262616,2.37436236134211,0.03823174052807916,-1.4511327694413465,-0.7449640271601446,0.9096677526476997,-1.2115148369997093,0.9263844222520561,4,2.0,33.0
5.0,2.0,5.0,4.0,6.0,7.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,0.6089698869125811,0.08875137696414388,0.2803836273634846,0.7537591351398929,-0.7478458562165449,0.04770689583136192,-1.9363550968437815,0.6004805952797111,0.07787436351466304,1.0302207613264203,2,2.0,21.0
6.0,1.0,3.0,1.0,4.0,5.0,7.0,6.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,6.0,2.0,-0.4522011305742443,0.07401218873340139,1.93300899472591,-1.7797589471500699,-0.6880059600834386,0.39502642082867456,0.1308307582420335,-0.5845737694351073,-1.2820929488884858,-0.18004889403445645,6,1.0,10.0
4.0,3.0,2.0,1.0,5.0,7.0,6.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,5.0,1.0,-1.7354791124619715,1.21367585000463,1.2477906697613352,-1.7088864605075587,1.4947366512070046,-0.4798812958320829,-1.0436642198363741,-0.6272216229107619,0.8705494907738766,-0.20868497995536106,1,2.0,34.0
3.0,2.0,3.0,5.0,4.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,-1.511791295660398,0.8311428811378763,0.20450616021638798,2.3676741024276002,-0.6896062592269452,-1.052395929861021,0.6450817286915183,0.4460951654171826,-0.44430294037511403,0.33071035181234093,4,6.0,5.0
4.0,4.0,6.0,7.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,2.4076212669482095,0.511285490026737,-1.8630290603921966,-0.15063332716656774,0.021453984321835623,-0.05905150444801191,-1.3646380994321252,0.8271193097248338,-1.8341041284795734,0.6306589262756781,3,4.0,23.0
9.0,8.0,4.0,1.0,6.0,3.0,5.0,2.0,7.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,4.0,3.9950353099274203,-0.36527017795469274,0.3302189500155274,-1.0145195897077026,-1.0245985681402534,0.6647503862350467,-1.1246953478559367,-1.1073167165833722,1.148309281765104,-1.3965696601834108,3,3.0,35.0
4.0,2.0,2.0,7.0,6.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.8477733556105689,2.8829779789698176,0.039096252709224816,2.37393602418743,0.42070800649445517,0.4278243190823724,-0.36183893886111573,-0.8080578582337888,-0.5856170571983348,0.7028959378733732,2,2.0,11.0
5.0,1.0,2.0,7.0,5.0,3.0,6.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,1.1633708317761358,1.6583185799476805,-1.258690314733359,-0.32154842811637924,-0.8557013921267761,0.6610047102742906,-1.4719504245828656,-0.6514791790263554,-0.8796098659453057,1.3280565522288963,2,9.0,6.0
4.0,2.0,1.0,4.0,3.0,7.0,6.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.2753900202605528,1.5340328931839862,0.005292967134590158,0.1631607906458409,-1.7161947377021436,-1.7303744715750948,0.9415877562113179,0.18123664244615764,0.12582180483238942,0.7403048322745998,6,2.0,10.0
3.0,3.0,7.0,4.0,6.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,-0.19633530079781805,-0.40198284409045637,0.7281601118193252,2.334890712615064,-0.14754485213757645,-1.2717481920184062,-1.3856867600751896,1.0526580530152712,-1.2883468110400824,-0.3368827691079675,4,4.0,5.0
5.0,3.0,2.0,6.0,3.0,7.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,-0.3837165526624722,-0.39377848724774545,-1.200726443269473,1.504751831463344,0.17695882043986053,-0.0039732147000411415,1.106057926178587,-0.715880901074626,-0.18912687426916663,0.124440680898188,4,1.0,39.0
3.0,2.0,2.0,5.0,3.0,7.0,6.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,-0.7475474232005059,0.8866637061376299,-1.9969740579726916,-0.30770444484813475,-0.5086259189989264,-1.9696787487802743,-0.5659256559019484,-1.1754723582744857,-0.5582061206143121,0.5438845487107781,7,5.0,5.0
4.0,5.0,7.0,5.0,4.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,9.0,3.1928136065541324,-0.8357469637454112,1.0117373701773529,1.6236818016239838,2.630458749562666,-2.084123797929776,0.5007853789542058,0.5013397518238345,-1.526245388348715,0.45522354543058835,5,1.0,34.0
4.0,2.0,4.0,5.0,3.0,7.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,-0.4650367010089709,0.4833716537105683,-2.1282592626788386,1.6870652709557525,-0.291165097422491,-0.9075481188270962,-0.4794942595304105,0.4532588356203899,0.5703948700913859,-0.8921389692516947,7,2.0,5.0
2.0,1.0,5.0,6.0,4.0,7.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,3.0,-0.4711997416799539,-0.013024579680990064,-1.5283889302838625,2.163518684453477,0.09798714846010272,-1.3989050968886967,-0.9906485319519549,-0.23740511005307602,-1.3801569559368716,0.4439412058440233,4,6.0,44.0
4.0,2.0,2.0,1.0,4.0,6.0,7.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,-1.0958238273104612,0.29772001378570345,0.8964027842161857,-1.190061422851185,-0.8776485013846115,-1.2694543667837475,0.0789314319764244,-0.9554960843730621,-0.5337438538321209,-0.5459086862490773,6,2.0,43.0
9.0,6.0,6.0,3.0,4.0,5.0,7.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,7.0,2.5975814698624564,-1.2897868616222552,0.3506230580237299,-2.2011002665957764,-0.5519207201089826,0.8542060872619165,-1.2637546341646766,1.4912382358711005,0.564091431295942,1.0674643787188252,3,1.0,5.0
6.0,2.0,2.0,4.0,5.0,7.0,1.0,6.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,-0.21790665381186897,0.5777369792412764,1.060668111105714,1.8646988292335196,0.4426301989639223,-0.6042190477591873,1.0900404010113762,-0.6717278925885793,0.6371024421753757,0.47165241832628485,4,3.0,48.0
7.0,4.0,5.0,1.0,4.0,7.0,6.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,-0.19901966740333246,-1.7852361107091042,0.581369023332403,-1.263354152808771,-0.4868400911835163,-1.2654696645449617,-0.4703100160309195,0.1694420784714121,0.40907376710590226,-0.02490683756783977,0,5.0,5.0
6.0,2.0,2.0,6.0,1.0,3.0,4.0,7.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,6.0,3.0,0.33510140863537397,0.7160980961103093,-0.8721964572255426,-0.07624932090773792,-0.4243665389137087,1.144066854960999,2.1494947333352346,-0.426447619587125,-1.5234152274970372,-0.4694686212773559,2,1.0,44.0
2.0,2.0,3.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,-1.244327942195599,0.20092382788221916,-0.14987796935352624,2.5052956710725,-0.01461518057506343,-1.8350318829755214,-0.7678988692502186,-1.215418647294319,-1.0056912769188533,0.5963605490509707,4,1.0,5.0
8.0,4.0,5.0,4.0,2.0,3.0,7.0,1.0,6.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0171663714565016,1.5482791354357432,-0.9210409713848678,-1.8569776498278936,1.6761363404809604,-0.8505208945255397,-0.4263559179696632,0.8786572851831582,1.0338667610437478,-0.41449128029635146,5,1.0,11.0
4.0,5.0,7.0,5.0,1.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,1.1628859676707946,-0.5872959857653376,-1.8915633058707408,-0.4276580156677457,-0.5328386273179531,-2.048474575622575,-0.28377504204216214,2.140560713851362,-0.8030559709646169,0.121347923970293,7,14.0,33.0
2.0,1.0,1.0,2.0,4.0,6.0,7.0,5.0,3.0,2.0,7.0,5.0,1.0,2.0,1.0,5.0,1.0,-3.173410367748509,1.5355658170622175,1.6945315312269007,-2.4662519099805995,2.0460693370871645,0.847051252242815,-0.39464127968484575,-0.6024217574557968,-0.5076360972902807,0.11405901644724149,1,2.0,33.0
7.0,4.0,6.0,2.0,4.0,5.0,1.0,3.0,7.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,6.0,0.9298172422429403,-1.2382409258317342,-0.7107982191342794,0.6489580626734115,-0.015615714199882853,0.4343235556081543,-0.7734817893485892,0.5578612246747363,0.9999038207582327,-2.218128067887722,0,1.0,5.0
6.0,9.0,2.0,4.0,3.0,7.0,5.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,0.7991067725637463,-0.173277837225249,-2.013894566389188,-0.8504856956337561,-0.13166444600870858,-0.938488359720913,-0.04661748251086659,-0.7420758940431176,1.7979241459627582,-0.2055944818321807,7,2.0,41.0
8.0,9.0,5.0,1.0,3.0,6.0,4.0,7.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0,8.0,2.829186169074516,-2.3161834375429584,1.6670767284248333,-0.4925375092822322,-0.5565096561844285,-0.1796278038049463,1.8439071618018683,0.43553514959478107,0.06166780700965927,-0.4420089977717809,3,4.0,10.0
5.0,5.0,7.0,1.0,4.0,2.0,3.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,9.0,1.5384201188375912,-1.7588606672601712,0.14558836325095795,0.004240399450139458,0.21429165102548456,-0.28033389975155526,-0.6900890904436917,0.47849786922153764,-0.6444621916356231,-2.6326004004062478,0,1.0,31.0
2.0,2.0,3.0,7.0,2.0,1.0,6.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0017543431490734166,2.8974370656755317,-1.3770594544801793,-0.08821845226187944,0.9012043278832775,-1.2575470447887815,0.16668941401249096,0.36362971442783093,-1.6059262539205885,0.22363448401481856,7,2.0,23.0
6.0,6.0,7.0,3.0,4.0,1.0,2.0,6.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,4.106639638452173,1.8026954535876052,2.046339853547078,0.825934132755244,3.0679428719867508,-0.4950656671245188,0.33181381969642276,2.03355591155204,0.7662255670114645,-1.0528293887875029,5,4.0,24.0
4.0,1.0,2.0,4.0,1.0,3.0,6.0,5.0,7.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,4.0,-0.0519134476555101,1.281354997363652,-1.5526328461148442,-0.8149389170523912,-0.7969207872070174,-0.17867940254307496,1.0858143917881893,-0.588376833355411,-1.1426342330513828,-1.680774767851565,7,2.0,14.0
5.0,1.0,3.0,5.0,2.0,7.0,1.0,6.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,6.0,2.0,-2.0293451502087616,-0.579846116873758,-0.6515326711179207,0.8094278768718308,0.6999165727570699,0.8104781504984556,1.3614475421620489,-0.3425809896114295,-0.8161058223947552,-0.5337038096314138,4,1.0,34.0
3.0,4.0,6.0,7.0,3.0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,0.035028926272561385,0.5118903666604752,-0.9208014766116505,0.488656880503951,-0.36140432265565564,-0.8960087224245774,-0.5770081484662472,1.8684963486666373,-1.668355316324261,0.7839279586056062,7,2.0,5.0
2.0,2.0,7.0,1.0,5.0,6.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,6.0,0.4462512603097156,-0.46326054711741105,1.176200557877749,1.344269641227454,-1.4223074193498781,-1.6037801684390132,-1.227964736611879,1.5205078049005785,-0.6257450353678495,-0.7698416389326007,6,14.0,5.0
3.0,2.0,7.0,3.0,4.0,1.0,6.0,5.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,2.0,1.92463845295769,1.2838351862071355,1.3431464643431248,0.07475901248449172,-1.6271598749436167,-0.5249570006689547,-0.8734141124405945,1.8338248259064263,-2.448349091570419,-0.2516704074444363,2,2.0,29.0
8.0,2.0,4.0,5.0,6.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.7408855114588223,0.7621869121852195,-0.5734758536692363,-0.3668183542703514,-1.6636599821112026,-1.156118407378572,-1.9893958363970037,0.36071659267886935,0.422822760370841,1.0925975589638692,7,2.0,34.0
3.0,1.0,2.0,3.0,5.0,7.0,1.0,6.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,-2.60566694924368,0.29500155235895786,1.0673846934834705,0.5040914886761184,0.8165356125114211,2.056781133463649,-0.3948744630808684,-0.20000949143356223,-0.07234379998081653,-0.8430266106621908,1,1.0,17.0
6.0,3.0,4.0,6.0,1.0,2.0,5.0,3.0,7.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,5.0,2.1389476685477886,1.403706135088535,-2.228111841127425,-0.3606709226085681,-0.8342633110878718,0.41747042142049373,0.4374100067997324,0.9765644077162733,-0.6443931729408032,-0.9418145395425512,2,2.0,21.0
3.0,1.0,3.0,1.0,6.0,7.0,5.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,6.0,1.0,-2.186723107762152,-0.25853034225319815,1.1622165675002507,-0.002171212331584998,-0.4669774507596017,-1.8431879537749962,-1.0505771441132337,-1.3401739489086821,-0.6154103273083296,-0.25050652843731425,6,2.0,26.0
7.0,2.0,3.0,1.0,4.0,7.0,6.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.4273889843204213,-0.5276803105249339,1.3222552175257078,-1.0823980930800663,-1.1080183407896103,-0.5295560458536189,0.29303201079067687,0.31180863085391347,0.7057852344924097,-0.09304278670578625,6,2.0,34.0
4.0,2.0,1.0,6.0,7.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,1.1924756683768556,1.1561503310261942,0.6043012277778896,0.5998480806965104,-0.9228875649728696,0.42938567666423094,-0.9322042169581807,-1.6767548008908348,-1.4528182947358201,1.5979466596643754,2,2.0,36.0
